40001 3
2.27500	-59.99445	-59.99445	
2.30000	-59.95723	-59.95723	
2.32500	-59.92031	-59.92031	
2.35000	-59.88370	-59.88370	
2.37500	-59.84739	-59.84739	
2.40000	-59.81138	-59.81138	
2.42500	-59.77567	-59.77567	
2.45000	-59.74025	-59.74025	
2.47500	-59.70513	-59.70513	
2.50000	-59.67030	-59.67030	
2.52500	-59.63576	-59.63576	
2.55000	-59.60151	-59.60151	
2.57500	-59.56754	-59.56754	
2.60000	-59.53386	-59.53386	
2.62500	-59.50046	-59.50046	
2.65000	-59.46734	-59.46734	
2.67500	-59.43449	-59.43449	
2.70000	-59.40192	-59.40192	
2.72500	-59.36963	-59.36963	
2.75000	-59.33761	-59.33761	
2.77500	-59.30586	-59.30586	
2.80000	-59.27437	-59.27437	
2.82500	-59.24316	-59.24316	
2.85000	-59.21220	-59.21220	
2.87500	-59.18152	-59.18152	
2.90000	-59.15109	-59.15109	
2.92500	-59.12092	-59.12092	
2.95000	-59.09100	-59.09100	
2.97500	-59.06135	-59.06135	
3.00000	-59.03194	-59.03194	
3.02500	-59.00279	-59.00279	
3.05000	-58.97389	-58.97389	
3.07500	-58.94524	-58.94524	
3.10000	-58.91683	-58.91683	
3.12500	-58.88867	-58.88867	
3.15000	-58.86075	-58.86075	
3.17500	-58.83308	-58.83308	
3.20000	-58.80564	-58.80564	
3.22500	-58.77844	-58.77844	
3.25000	-58.75148	-58.75148	
3.27500	-58.72476	-58.72476	
3.30000	-58.69826	-58.69826	
3.32500	-58.67200	-58.67200	
3.35000	-58.64597	-58.64597	
3.37500	-58.62017	-58.62017	
3.40000	-58.59459	-58.59459	
3.42500	-58.56924	-58.56924	
3.45000	-58.54411	-58.54411	
3.47500	-58.51921	-58.51921	
3.50000	-58.49452	-58.49452	
3.52500	-58.47006	-58.47006	
3.55000	-58.44581	-58.44581	
3.57500	-58.42178	-58.42178	
3.60000	-58.39796	-58.39796	
3.62500	-58.37436	-58.37436	
3.65000	-58.35096	-58.35096	
3.67500	-58.32778	-58.32778	
3.70000	-58.30481	-58.30481	
3.72500	-58.28204	-58.28204	
3.75000	-58.25948	-58.25948	
3.77500	-58.23712	-58.23712	
3.80000	-58.21497	-58.21497	
3.82500	-58.19302	-58.19302	
3.85000	-58.17126	-58.17126	
3.87500	-58.14971	-58.14971	
3.90000	-58.12835	-58.12835	
3.92500	-58.10719	-58.10719	
3.95000	-58.08622	-58.08622	
3.97500	-58.06545	-58.06545	
4.00000	-58.04487	-58.04487	
4.02500	-58.02448	-58.02448	
4.05000	-58.00428	-58.00428	
4.07500	-57.98426	-57.98426	
4.10000	-57.96443	-57.96443	
4.12500	-57.94479	-57.94479	
4.15000	-57.92533	-57.92533	
4.17500	-57.90606	-57.90606	
4.20000	-57.88696	-57.88696	
4.22500	-57.86805	-57.86805	
4.25000	-57.84931	-57.84931	
4.27500	-57.83075	-57.83075	
4.30000	-57.81237	-57.81237	
4.32500	-57.79416	-57.79416	
4.35000	-57.77612	-57.77612	
4.37500	-57.75826	-57.75826	
4.40000	-57.74057	-57.74057	
4.42500	-57.72305	-57.72305	
4.45000	-57.70570	-57.70570	
4.47500	-57.68852	-57.68852	
4.50000	-57.67150	-57.67150	
4.52500	-57.65465	-57.65465	
4.55000	-57.63796	-57.63796	
4.57500	-57.62143	-57.62143	
4.60000	-57.60507	-57.60507	
4.62500	-57.58886	-57.58886	
4.65000	-57.57282	-57.57282	
4.67500	-57.55694	-57.55694	
4.70000	-57.54121	-57.54121	
4.72500	-57.52564	-57.52564	
4.75000	-57.51022	-57.51022	
4.77500	-57.49495	-57.49495	
4.80000	-57.47984	-57.47984	
4.82500	-57.46489	-57.46489	
4.85000	-57.45008	-57.45008	
4.87500	-57.43542	-57.43542	
4.90000	-57.42091	-57.42091	
4.92500	-57.40654	-57.40654	
4.95000	-57.39233	-57.39233	
4.97500	-57.37826	-57.37826	
5.00000	-57.36433	-57.36433	
5.02500	-57.35054	-57.35054	
5.05000	-57.33690	-57.33690	
5.07500	-57.32340	-57.32340	
5.10000	-57.31004	-57.31004	
5.12500	-57.29682	-57.29682	
5.15000	-57.28373	-57.28373	
5.17500	-57.27078	-57.27078	
5.20000	-57.25797	-57.25797	
5.22500	-57.24530	-57.24530	
5.25000	-57.23275	-57.23275	
5.27500	-57.22035	-57.22035	
5.30000	-57.20807	-57.20807	
5.32500	-57.19592	-57.19592	
5.35000	-57.18391	-57.18391	
5.37500	-57.17202	-57.17202	
5.40000	-57.16026	-57.16026	
5.42500	-57.14863	-57.14863	
5.45000	-57.13712	-57.13712	
5.47500	-57.12575	-57.12575	
5.50000	-57.11449	-57.11449	
5.52500	-57.10336	-57.10336	
5.55000	-57.09235	-57.09235	
5.57500	-57.08146	-57.08146	
5.60000	-57.07070	-57.07070	
5.62500	-57.06005	-57.06005	
5.65000	-57.04952	-57.04952	
5.67500	-57.03911	-57.03911	
5.70000	-57.02882	-57.02882	
5.72500	-57.01865	-57.01865	
5.75000	-57.00859	-57.00859	
5.77500	-56.99864	-56.99864	
5.80000	-56.98881	-56.98881	
5.82500	-56.97909	-56.97909	
5.85000	-56.96948	-56.96948	
5.87500	-56.95999	-56.95999	
5.90000	-56.95060	-56.95060	
5.92500	-56.94132	-56.94132	
5.95000	-56.93216	-56.93216	
5.97500	-56.92310	-56.92310	
6.00000	-56.91415	-56.91415	
6.02500	-56.90530	-56.90530	
6.05000	-56.89656	-56.89656	
6.07500	-56.88792	-56.88792	
6.10000	-56.87939	-56.87939	
6.12500	-56.87096	-56.87096	
6.15000	-56.86263	-56.86263	
6.17500	-56.85440	-56.85440	
6.20000	-56.84628	-56.84628	
6.22500	-56.83825	-56.83825	
6.25000	-56.83032	-56.83032	
6.27500	-56.82249	-56.82249	
6.30000	-56.81476	-56.81476	
6.32500	-56.80713	-56.80713	
6.35000	-56.79959	-56.79959	
6.37500	-56.79215	-56.79215	
6.40000	-56.78480	-56.78480	
6.42500	-56.77754	-56.77754	
6.45000	-56.77038	-56.77038	
6.47500	-56.76331	-56.76331	
6.50000	-56.75633	-56.75633	
6.52500	-56.74944	-56.74944	
6.55000	-56.74264	-56.74264	
6.57500	-56.73593	-56.73593	
6.60000	-56.72931	-56.72931	
6.62500	-56.72277	-56.72277	
6.65000	-56.71633	-56.71633	
6.67500	-56.70997	-56.70997	
6.70000	-56.70369	-56.70369	
6.72500	-56.69751	-56.69751	
6.75000	-56.69140	-56.69140	
6.77500	-56.68538	-56.68538	
6.80000	-56.67944	-56.67944	
6.82500	-56.67359	-56.67359	
6.85000	-56.66781	-56.66781	
6.87500	-56.66212	-56.66212	
6.90000	-56.65651	-56.65651	
6.92500	-56.65097	-56.65097	
6.95000	-56.64552	-56.64552	
6.97500	-56.64014	-56.64014	
7.00000	-56.63484	-56.63484	
7.02500	-56.62962	-56.62962	
7.05000	-56.62448	-56.62448	
7.07500	-56.61941	-56.61941	
7.10000	-56.61441	-56.61441	
7.12500	-56.60949	-56.60949	
7.15000	-56.60465	-56.60465	
7.17500	-56.59987	-56.59987	
7.20000	-56.59517	-56.59517	
7.22500	-56.59054	-56.59054	
7.25000	-56.58599	-56.58599	
7.27500	-56.58150	-56.58150	
7.30000	-56.57708	-56.57708	
7.32500	-56.57274	-56.57274	
7.35000	-56.56846	-56.56846	
7.37500	-56.56425	-56.56425	
7.40000	-56.56011	-56.56011	
7.42500	-56.55603	-56.55603	
7.45000	-56.55202	-56.55202	
7.47500	-56.54808	-56.54808	
7.50000	-56.54420	-56.54420	
7.52500	-56.54039	-56.54039	
7.55000	-56.53664	-56.53664	
7.57500	-56.53296	-56.53296	
7.60000	-56.52934	-56.52934	
7.62500	-56.52578	-56.52578	
7.65000	-56.52228	-56.52228	
7.67500	-56.51885	-56.51885	
7.70000	-56.51547	-56.51547	
7.72500	-56.51216	-56.51216	
7.75000	-56.50890	-56.50890	
7.77500	-56.50571	-56.50571	
7.80000	-56.50257	-56.50257	
7.82500	-56.49949	-56.49949	
7.85000	-56.49647	-56.49647	
7.87500	-56.49351	-56.49351	
7.90000	-56.49060	-56.49060	
7.92500	-56.48775	-56.48775	
7.95000	-56.48496	-56.48496	
7.97500	-56.48222	-56.48222	
8.00000	-56.47953	-56.47953	
8.02500	-56.47690	-56.47690	
8.05000	-56.47432	-56.47432	
8.07500	-56.47180	-56.47180	
8.10000	-56.46933	-56.46933	
8.12500	-56.46691	-56.46691	
8.15000	-56.46454	-56.46454	
8.17500	-56.46222	-56.46222	
8.20000	-56.45995	-56.45995	
8.22500	-56.45774	-56.45774	
8.25000	-56.45557	-56.45557	
8.27500	-56.45345	-56.45345	
8.30000	-56.45138	-56.45138	
8.32500	-56.44936	-56.44936	
8.35000	-56.44739	-56.44739	
8.37500	-56.44546	-56.44546	
8.40000	-56.44358	-56.44358	
8.42500	-56.44175	-56.44175	
8.45000	-56.43996	-56.43996	
8.47500	-56.43822	-56.43822	
8.50000	-56.43652	-56.43652	
8.52500	-56.43487	-56.43487	
8.55000	-56.43326	-56.43326	
8.57500	-56.43169	-56.43169	
8.60000	-56.43017	-56.43017	
8.62500	-56.42869	-56.42869	
8.65000	-56.42726	-56.42726	
8.67500	-56.42586	-56.42586	
8.70000	-56.42451	-56.42451	
8.72500	-56.42320	-56.42320	
8.75000	-56.42193	-56.42193	
8.77500	-56.42070	-56.42070	
8.80000	-56.41951	-56.41951	
8.82500	-56.41835	-56.41835	
8.85000	-56.41724	-56.41724	
8.87500	-56.41617	-56.41617	
8.90000	-56.41513	-56.41513	
8.92500	-56.41413	-56.41413	
8.95000	-56.41317	-56.41317	
8.97500	-56.41225	-56.41225	
9.00000	-56.41136	-56.41136	
9.02500	-56.41051	-56.41051	
9.05000	-56.40970	-56.40970	
9.07500	-56.40892	-56.40892	
9.10000	-56.40817	-56.40817	
9.12500	-56.40746	-56.40746	
9.15000	-56.40679	-56.40679	
9.17500	-56.40614	-56.40614	
9.20000	-56.40554	-56.40554	
9.22500	-56.40496	-56.40496	
9.25000	-56.40442	-56.40442	
9.27500	-56.40391	-56.40391	
9.30000	-56.40343	-56.40343	
9.32500	-56.40299	-56.40299	
9.35000	-56.40257	-56.40257	
9.37500	-56.40219	-56.40219	
9.40000	-56.40184	-56.40184	
9.42500	-56.40151	-56.40151	
9.45000	-56.40122	-56.40122	
9.47500	-56.40096	-56.40096	
9.50000	-56.40072	-56.40072	
9.52500	-56.40052	-56.40052	
9.55000	-56.40034	-56.40034	
9.57500	-56.40020	-56.40020	
9.60000	-56.40008	-56.40008	
9.62500	-56.39999	-56.39999	
9.65000	-56.39992	-56.39992	
9.67500	-56.39988	-56.39988	
9.70000	-56.39987	-56.39987	
9.72500	-56.39989	-56.39989	
9.75000	-56.39993	-56.39993	
9.77500	-56.40000	-56.40000	
9.80000	-56.40009	-56.40009	
9.82500	-56.40021	-56.40021	
9.85000	-56.40035	-56.40035	
9.87500	-56.40052	-56.40052	
9.90000	-56.40071	-56.40071	
9.92500	-56.40092	-56.40092	
9.95000	-56.40116	-56.40116	
9.97500	-56.40142	-56.40142	
10.00000	-56.40171	-56.40171	
10.02500	-54.34358	-54.45967	
10.05000	-52.25209	-52.38488	
10.07500	-50.18155	-50.31633	
10.10000	-48.12893	-48.26394	
10.12500	-46.09349	-46.22853	
10.15000	-44.07507	-44.21010	
10.17500	-42.07358	-42.20862	
10.20000	-40.08897	-40.22401	
10.22500	-38.12120	-38.25623	
10.25000	-36.17021	-36.30524	
10.27500	-34.23598	-34.37101	
10.30000	-32.31849	-32.45352	
10.32500	-30.41772	-30.55275	
10.35000	-28.53366	-28.66869	
10.37500	-26.66633	-26.80136	
10.40000	-24.81575	-24.95077	
10.42500	-22.98196	-23.11698	
10.45000	-21.16501	-21.30003	
10.47500	-19.36499	-19.50000	
10.50000	-17.58200	-17.71701	
10.52500	-15.81618	-15.95119	
10.55000	-14.06770	-14.20271	
10.57500	-12.33676	-12.47177	
10.60000	-10.62360	-10.75860	
10.62500	-8.92850	-9.06349	
10.65000	-7.25177	-7.38676	
10.67500	-5.59376	-5.72874	
10.70000	-3.95486	-4.08984	
10.72500	-2.33550	-2.47047	
10.75000	-0.73612	-0.87108	
10.77500	0.84278	0.70783	
10.80000	2.40071	2.26577	
10.82500	3.93713	3.80220	
10.85000	5.45150	5.31658	
10.87500	6.94326	6.80835	
10.90000	8.41184	8.27694	
10.92500	9.85665	9.72176	
10.95000	11.27711	11.14223	
10.97500	12.67264	12.53778	
11.00000	14.04266	13.90780	
11.02500	15.38657	15.25173	
11.05000	16.70380	16.56897	
11.07500	17.99378	17.85896	
11.10000	19.25595	19.12114	
11.12500	20.48975	20.35496	
11.15000	21.69464	21.55986	
11.17500	22.87010	22.73534	
11.20000	24.01562	23.88087	
11.22500	25.13070	24.99597	
11.25000	26.21488	26.08016	
11.27500	27.26771	27.13300	
11.30000	28.28875	28.15406	
11.32500	29.27763	29.14295	
11.35000	30.23396	30.09929	
11.37500	31.15741	31.02276	
11.40000	32.04768	31.91304	
11.42500	32.90450	32.76988	
11.45000	33.72763	33.59303	
11.47500	34.51690	34.38230	
11.50000	35.27213	35.13755	
11.52500	35.99323	35.85866	
11.55000	36.68012	36.54557	
11.57500	37.33279	37.19825	
11.60000	37.95125	37.81672	
11.62500	38.53557	38.40106	
11.65000	39.08586	38.95137	
11.67500	39.60229	39.46781	
11.70000	40.08505	39.95058	
11.72500	40.53440	40.39994	
11.75000	40.95063	40.81618	
11.77500	41.33407	41.19963	
11.80000	41.68511	41.55068	
11.82500	42.00416	41.86974	
11.85000	42.29169	42.15728	
11.87500	42.54819	42.41380	
11.90000	42.77421	42.63982	
11.92500	42.97031	42.83593	
11.95000	43.13709	43.00272	
11.97500	43.27518	43.14082	
12.00000	43.38526	43.25090	
12.02500	41.43075	41.41231	
12.05000	39.43830	39.43652	
12.07500	37.46381	37.46400	
12.10000	35.50571	35.50612	
12.12500	33.56464	33.56506	
12.15000	31.64170	31.64210	
12.17500	29.73798	29.73838	
12.20000	27.85451	27.85490	
12.22500	25.99223	25.99260	
12.25000	24.15199	24.15235	
12.27500	22.33457	22.33492	
12.30000	20.54068	20.54102	
12.32500	18.77094	18.77127	
12.35000	17.02591	17.02623	
12.37500	15.30609	15.30640	
12.40000	13.61190	13.61220	
12.42500	11.94371	11.94400	
12.45000	10.30183	10.30211	
12.47500	8.68651	8.68678	
12.50000	7.09795	7.09821	
12.52500	5.53630	5.53656	
12.55000	4.00167	4.00192	
12.57500	2.49412	2.49436	
12.60000	1.01367	1.01390	
12.62500	-0.43970	-0.43948	
12.65000	-1.86605	-1.86583	
12.67500	-3.26546	-3.26524	
12.70000	-4.63805	-4.63784	
12.72500	-5.98396	-5.98376	
12.75000	-7.30338	-7.30318	
12.77500	-8.59649	-8.59630	
12.80000	-9.86352	-9.86334	
12.82500	-11.10472	-11.10454	
12.85000	-12.32034	-12.32016	
12.87500	-13.51065	-13.51048	
12.90000	-14.67595	-14.67579	
12.92500	-15.81655	-15.81639	
12.95000	-16.93276	-16.93261	
12.97500	-18.02491	-18.02477	
13.00000	-19.09335	-19.09321	
13.02500	-20.13842	-20.13828	
13.05000	-21.16047	-21.16034	
13.07500	-22.15987	-22.15974	
13.10000	-23.13698	-23.13685	
13.12500	-24.09218	-24.09205	
13.15000	-25.02583	-25.02571	
13.17500	-25.93831	-25.93819	
13.20000	-26.83001	-26.82989	
13.22500	-27.70129	-27.70118	
13.25000	-28.55255	-28.55244	
13.27500	-29.38416	-29.38405	
13.30000	-30.19649	-30.19639	
13.32500	-30.98993	-30.98984	
13.35000	-31.76486	-31.76476	
13.37500	-32.52164	-32.52154	
13.40000	-33.26064	-33.26055	
13.42500	-33.98224	-33.98216	
13.45000	-34.68680	-34.68672	
13.47500	-35.37468	-35.37460	
13.50000	-36.04623	-36.04615	
13.52500	-36.70181	-36.70173	
13.55000	-37.34177	-37.34169	
13.57500	-37.96644	-37.96637	
13.60000	-38.57617	-38.57610	
13.62500	-39.17129	-39.17122	
13.65000	-39.75213	-39.75206	
13.67500	-40.31901	-40.31895	
13.70000	-40.87225	-40.87219	
13.72500	-41.41216	-41.41210	
13.75000	-41.93904	-41.93898	
13.77500	-42.45321	-42.45315	
13.80000	-42.95494	-42.95488	
13.82500	-43.44454	-43.44448	
13.85000	-43.92227	-43.92222	
13.87500	-44.38844	-44.38838	
13.90000	-44.84330	-44.84324	
13.92500	-45.28712	-45.28706	
13.95000	-45.72016	-45.72011	
13.97500	-46.14268	-46.14263	
14.00000	-46.55493	-46.55488	
14.02500	-46.95715	-46.95710	
14.05000	-47.34958	-47.34953	
14.07500	-47.73246	-47.73241	
14.10000	-48.10601	-48.10596	
14.12500	-48.47045	-48.47041	
14.15000	-48.82602	-48.82598	
14.17500	-49.17291	-49.17287	
14.20000	-49.51133	-49.51129	
14.22500	-49.84150	-49.84146	
14.25000	-50.16360	-50.16356	
14.27500	-50.47783	-50.47779	
14.30000	-50.78438	-50.78434	
14.32500	-51.08344	-51.08340	
14.35000	-51.37518	-51.37514	
14.37500	-51.65978	-51.65974	
14.40000	-51.93741	-51.93737	
14.42500	-52.20824	-52.20821	
14.45000	-52.47243	-52.47240	
14.47500	-52.73014	-52.73011	
14.50000	-52.98154	-52.98151	
14.52500	-53.22676	-53.22673	
14.55000	-53.46595	-53.46592	
14.57500	-53.69927	-53.69924	
14.60000	-53.92685	-53.92682	
14.62500	-54.14882	-54.14880	
14.65000	-54.36533	-54.36531	
14.67500	-54.57650	-54.57648	
14.70000	-54.78247	-54.78244	
14.72500	-54.98334	-54.98332	
14.75000	-55.17925	-55.17923	
14.77500	-55.37032	-55.37030	
14.80000	-55.55665	-55.55663	
14.82500	-55.73837	-55.73835	
14.85000	-55.91557	-55.91555	
14.87500	-56.08838	-56.08836	
14.90000	-56.25688	-56.25686	
14.92500	-56.42119	-56.42117	
14.95000	-56.58139	-56.58137	
14.97500	-56.73760	-56.73758	
15.00000	-56.88990	-56.88988	
15.02500	-57.03838	-57.03836	
15.05000	-57.18313	-57.18311	
15.07500	-57.32424	-57.32423	
15.10000	-57.46180	-57.46178	
15.12500	-57.59589	-57.59587	
15.15000	-57.72659	-57.72657	
15.17500	-57.85397	-57.85395	
15.20000	-57.97812	-57.97810	
15.22500	-58.09910	-58.09909	
15.25000	-58.21700	-58.21698	
15.27500	-58.33188	-58.33187	
15.30000	-58.44382	-58.44380	
15.32500	-58.55287	-58.55286	
15.35000	-58.65912	-58.65910	
15.37500	-58.76261	-58.76260	
15.40000	-58.86342	-58.86340	
15.42500	-58.96160	-58.96158	
15.45000	-59.05722	-59.05720	
15.47500	-59.15033	-59.15031	
15.50000	-59.24099	-59.24097	
15.52500	-59.32925	-59.32924	
15.55000	-59.41518	-59.41516	
15.57500	-59.49881	-59.49880	
15.60000	-59.58021	-59.58020	
15.62500	-59.65942	-59.65941	
15.65000	-59.73650	-59.73649	
15.67500	-59.81149	-59.81147	
15.70000	-59.88443	-59.88442	
15.72500	-59.95538	-59.95536	
15.75000	-60.02437	-60.02436	
15.77500	-60.09145	-60.09144	
15.80000	-60.15667	-60.15666	
15.82500	-60.22006	-60.22005	
15.85000	-60.28166	-60.28165	
15.87500	-60.34152	-60.34151	
15.90000	-60.39967	-60.39966	
15.92500	-60.45615	-60.45614	
15.95000	-60.51099	-60.51098	
15.97500	-60.56424	-60.56423	
16.00000	-60.61592	-60.61591	
16.02500	-60.66607	-60.66606	
16.05000	-60.71473	-60.71472	
16.07500	-60.76193	-60.76192	
16.10000	-60.80769	-60.80768	
16.12500	-60.85205	-60.85204	
16.15000	-60.89504	-60.89503	
16.17500	-60.93669	-60.93668	
16.20000	-60.97702	-60.97701	
16.22500	-61.01607	-61.01607	
16.25000	-61.05387	-61.05386	
16.27500	-61.09044	-61.09043	
16.30000	-61.12580	-61.12579	
16.32500	-61.15999	-61.15998	
16.35000	-61.19302	-61.19301	
16.37500	-61.22493	-61.22492	
16.40000	-61.25573	-61.25572	
16.42500	-61.28545	-61.28545	
16.45000	-61.31412	-61.31411	
16.47500	-61.34175	-61.34174	
16.50000	-61.36837	-61.36836	
16.52500	-61.39400	-61.39399	
16.55000	-61.41866	-61.41865	
16.57500	-61.44236	-61.44236	
16.60000	-61.46514	-61.46513	
16.62500	-61.48701	-61.48700	
16.65000	-61.50799	-61.50798	
16.67500	-61.52809	-61.52809	
16.70000	-61.54735	-61.54734	
16.72500	-61.56576	-61.56575	
16.75000	-61.58336	-61.58335	
16.77500	-61.60016	-61.60015	
16.80000	-61.61617	-61.61617	
16.82500	-61.63142	-61.63141	
16.85000	-61.64592	-61.64591	
16.87500	-61.65968	-61.65967	
16.90000	-61.67272	-61.67271	
16.92500	-61.68505	-61.68505	
16.95000	-61.69670	-61.69669	
16.97500	-61.70767	-61.70766	
17.00000	-61.71798	-61.71797	
17.02500	-61.72764	-61.72763	
17.05000	-61.73667	-61.73666	
17.07500	-61.74508	-61.74507	
17.10000	-61.75288	-61.75287	
17.12500	-61.76008	-61.76008	
17.15000	-61.76671	-61.76670	
17.17500	-61.77276	-61.77276	
17.20000	-61.77826	-61.77825	
17.22500	-61.78321	-61.78321	
17.25000	-61.78763	-61.78762	
17.27500	-61.79152	-61.79152	
17.30000	-61.79491	-61.79490	
17.32500	-61.79779	-61.79778	
17.35000	-61.80018	-61.80017	
17.37500	-61.80209	-61.80208	
17.40000	-61.80353	-61.80353	
17.42500	-61.80451	-61.80451	
17.45000	-61.80504	-61.80504	
17.47500	-61.80513	-61.80513	
17.50000	-61.80479	-61.80479	
17.52500	-61.80403	-61.80403	
17.55000	-61.80286	-61.80285	
17.57500	-61.80128	-61.80128	
17.60000	-61.79931	-61.79931	
17.62500	-61.79695	-61.79695	
17.65000	-61.79421	-61.79421	
17.67500	-61.79111	-61.79110	
17.70000	-61.78764	-61.78763	
17.72500	-61.78382	-61.78381	
17.75000	-61.77965	-61.77964	
17.77500	-61.77514	-61.77514	
17.80000	-61.77030	-61.77030	
17.82500	-61.76514	-61.76514	
17.85000	-61.75966	-61.75966	
17.87500	-61.75387	-61.75387	
17.90000	-61.74778	-61.74778	
17.92500	-61.74140	-61.74139	
17.95000	-61.73472	-61.73472	
17.97500	-61.72776	-61.72776	
18.00000	-61.72053	-61.72052	
18.02500	-61.71302	-61.71302	
18.05000	-61.70525	-61.70525	
18.07500	-61.69723	-61.69722	
18.10000	-61.68895	-61.68894	
18.12500	-61.68042	-61.68042	
18.15000	-61.67166	-61.67165	
18.17500	-61.66266	-61.66265	
18.20000	-61.65343	-61.65342	
18.22500	-61.64397	-61.64397	
18.25000	-61.63430	-61.63430	
18.27500	-61.62441	-61.62441	
18.30000	-61.61432	-61.61432	
18.32500	-61.60402	-61.60402	
18.35000	-61.59353	-61.59352	
18.37500	-61.58284	-61.58283	
18.40000	-61.57196	-61.57196	
18.42500	-61.56090	-61.56089	
18.45000	-61.54965	-61.54965	
18.47500	-61.53824	-61.53823	
18.50000	-61.52665	-61.52664	
18.52500	-61.51489	-61.51489	
18.55000	-61.50298	-61.50297	
18.57500	-61.49090	-61.49090	
18.60000	-61.47867	-61.47867	
18.62500	-61.46629	-61.46629	
18.65000	-61.45377	-61.45377	
18.67500	-61.44110	-61.44110	
18.70000	-61.42830	-61.42829	
18.72500	-61.41536	-61.41535	
18.75000	-61.40228	-61.40228	
18.77500	-61.38909	-61.38908	
18.80000	-61.37576	-61.37576	
18.82500	-61.36232	-61.36232	
18.85000	-61.34876	-61.34876	
18.87500	-61.33509	-61.33509	
18.90000	-61.32131	-61.32130	
18.92500	-61.30742	-61.30741	
18.95000	-61.29342	-61.29342	
18.97500	-61.27933	-61.27932	
19.00000	-61.26513	-61.26513	
19.02500	-61.25085	-61.25084	
19.05000	-61.23647	-61.23646	
19.07500	-61.22200	-61.22199	
19.10000	-61.20744	-61.20744	
19.12500	-61.19281	-61.19280	
19.15000	-61.17809	-61.17808	
19.17500	-61.16329	-61.16329	
19.20000	-61.14842	-61.14842	
19.22500	-61.13348	-61.13347	
19.25000	-61.11846	-61.11846	
19.27500	-61.10338	-61.10338	
19.30000	-61.08824	-61.08823	
19.32500	-61.07303	-61.07302	
19.35000	-61.05776	-61.05775	
19.37500	-61.04243	-61.04243	
19.40000	-61.02705	-61.02704	
19.42500	-61.01161	-61.01161	
19.45000	-60.99612	-60.99612	
19.47500	-60.98059	-60.98058	
19.50000	-60.96500	-60.96500	
19.52500	-60.94938	-60.94937	
19.55000	-60.93370	-60.93370	
19.57500	-60.91799	-60.91799	
19.60000	-60.90224	-60.90224	
